Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24
,,,,,,,,1893,48.94254682,43.95765779,81.57091137,33.53470801,32.17519282,61.63135526,56.64646623,77.4923658,79.30505272,88.36848732,0,0,120.0905084,87.91531559,143.6554384,45.31717298,0,150.906186,82.0240831,58.00598142,0,0,0,0
,,,,,,,,1894,45.40657957,40.78183535,75.67763261,31.11191563,29.85062175,57.17865575,52.55391154,71.89375098,73.57547615,81.98410199,0,0,111.4142925,81.5636707,133.2767197,42.04312923,0,140.0036203,76.0980639,53.81520541,0,0,0,0
,,,,,,,,1895,41.71761371,37.4685975,69.52935619,28.58429088,27.42546827,52.53329134,48.28427513,66.05288838,67.59798518,75.32346921,0,0,102.3626633,74.937195,122.4489217,38.62742011,0,128.629309,69.91563039,49.44309773,0,0,0,0
,,,,,,,,1896,38.77664097,34.82716828,64.62773495,26.56917992,25.49205101,48.82984418,44.88037149,61.3963482,62.83252009,70.01337953,0,0,95.14638756,69.65433655,113.8166221,35.90429719,0,119.5613097,64.98677792,45.95750041,0,0,0,0
,,,,,,,,1897,37.05965685,33.28506218,61.76609476,25.39272784,24.36329293,46.66771604,42.89312136,58.67779002,60.0503699,66.91326932,0,0,90.93341728,66.57012435,108.7769558,34.31449709,0,114.2672753,62.10923973,43.92255627,0,0,0,0
,,,,,,,,1898,36.26066425,32.56744845,60.43444042,24.84526995,23.83802928,45.66157721,41.9683614,57.4127184,58.75570596,65.47064379,0,0,88.97292618,65.1348969,106.4317645,33.57468912,0,111.8037148,60.77018731,42.97560208,0,0,0,0
,,,,,,,,1899,35.90366756,32.24681253,59.83944593,24.6006611,23.60333701,45.21202581,41.55517079,56.84747363,58.1772391,64.82606642,0,0,88.09696206,64.49362506,105.3839131,33.24413663,0,110.702975,60.1718873,42.55249488,0,0,0,0
,,,,,,,,1900,35.86966787,32.21627578,59.78277979,24.57736502,23.58098536,45.1692114,41.5158193,56.7936408,58.12214702,64.76467811,0,0,88.01353691,64.43255155,105.2841177,33.21265544,0,110.5981426,60.11490634,42.51219896,0,0,0,0
,,,,,,,,1901,36.39666299,32.68959547,60.66110499,24.93845427,23.92743586,45.83283488,42.12576736,57.62804974,58.9760743,65.71619707,0,0,89.30662679,65.37919094,106.830946,33.70061388,0,112.2230442,60.99811113,43.13678577,0,0,0,0
,,,,,,,,1902,38.3516449,34.44545885,63.91940817,26.27797891,25.21265544,48.29466395,44.38847789,60.72343776,62.14386905,69.24602552,0,0,94.10357314,68.89091769,112.5691799,35.51078232,0,118.2509051,64.27451599,45.45380136,0,0,0,0
,,,,,,,,1903,38.70864159,34.76609476,64.51440265,26.52258776,25.44734771,48.74421534,44.80166851,61.28868252,62.72233591,69.89060287,0,0,94.97953724,69.53218953,113.6170313,35.84133481,0,119.3516449,64.872816,45.87690855,0,0,0,0
,,,,,,,,1904,39.79663151,35.74327089,66.32771918,27.26806233,26.16260034,50.11427671,46.0609161,63.01133322,64.48528254,71.85502911,0,0,97.64914212,71.48654178,116.8104832,36.84873288,0,122.7062805,66.69620651,47.16637808,0,0,0,0
,,,,,,,,1905,40.93562096,36.76625215,68.22603493,28.04848103,26.91138044,51.54855972,47.37919092,64.81473318,66.33086729,73.91153784,0,0,100.4438848,73.53250431,120.1536282,37.90335274,0,126.2181646,68.60506845,48.5162915,0,0,0,0
,,,,,,,,1906,41.85361247,37.59074453,69.75602078,28.67747521,27.51487486,52.70454903,48.4416811,66.26821974,67.81835354,75.56902251,0,0,102.6963639,75.18148906,122.8481033,38.75334488,0,129.0486384,70.14355423,49.60428144,0,0,0,0
,,,,,,,,1907,41.98961122,37.71289156,69.98268537,28.77065954,27.60428145,52.87580672,48.59908706,66.4835511,68.03872189,75.81457582,0,0,103.0300646,75.42578312,123.2472848,38.87926965,0,129.4679679,70.37147806,49.76546515,0,0,0,0
,,,,,,,,1908,41.97261138,37.69762318,69.95435229,28.7590115,27.59310563,52.85439951,48.57941132,66.45663468,68.01117584,75.78388165,0,0,102.988352,75.39524636,123.1973871,38.86352905,0,129.4155517,70.34298759,49.74531719,0,0,0,0
,,,,,,,,1909,42.00661107,37.72815994,70.01101844,28.78230758,27.61545727,52.89721393,48.61876281,66.51046752,68.06626793,75.84526998,0,0,103.0717772,75.45631988,123.2971825,38.89501025,0,129.5203841,70.39996854,49.78561311,0,0,0,0
,,,,,,,,1910,41.49661578,37.27010861,69.16102629,28.43286637,27.28018259,52.25499764,48.02849048,65.70297498,67.23988668,74.92444515,0,0,101.8203998,74.54021723,121.8002519,38.42279239,0,127.9478986,69.54525422,49.18117425,0,0,0,0
,,,,,,,,1911,40.79962224,36.64410516,67.9993704,27.95529672,26.82197388,51.37730208,47.221785,64.59940188,66.110499,73.6659846,0,0,100.1101842,73.28821032,119.7544468,37.777428,0,125.7988352,68.37714468,48.35510784,0,0,0,0
,,,,,,,,1912,40.34062648,36.23185897,67.23437747,27.64079963,26.52022667,50.79930742,46.69053991,63.8726586,65.36675588,72.83724226,0,0,98.98394461,72.46371794,118.4072092,37.35243193,0,124.3835983,67.60790179,47.81111287,0,0,0,0
,,,,,,,,1913,40.35762633,36.24712735,67.26271055,27.65244767,26.53140249,50.82071464,46.71021566,63.89957502,65.39430192,72.86793643,0,0,99.02565719,72.4942547,118.4571069,37.36817253,0,124.4360145,67.63639227,47.83126083,0,0,0,0
,,,,,,,,1914,42.66960491,38.32362664,71.11600819,29.23658114,28.05131434,53.73209508,49.3861168,67.56020778,69.14056352,77.04234221,0,0,104.6985676,76.64725327,125.2431922,39.50889344,0,131.5646152,71.51109712,50.5713836,0,0,0,0
,,,,,,,,1915,48.82354791,43.85077914,81.37257985,33.45317172,32.09696205,61.48150478,56.50873601,77.30395086,79.11223041,88.15362817,0,0,119.7985203,87.70155829,143.3061545,45.20698881,0,150.5392727,81.82464974,57.86494567,0,0,0,0
,,,,,,,,1916,49.0105462,44.01873131,81.68424366,33.58130017,32.21989611,61.7169841,56.72516921,77.60003148,79.41523689,88.49126397,0,0,120.2573587,88.03746261,143.8550291,45.38013537,0,151.1158508,82.13804502,58.08657327,0,0,0,0
,,,,,,,,1917,47.85455691,42.98048166,79.75759484,32.78923344,31.45994019,60.26129388,55.38721864,75.7697151,77.5421061,86.40406108,0,0,117.4209035,85.96096333,140.4619865,44.30977491,0,147.5515505,80.20069259,56.71651189,0,0,0,0
,,,,,,,,1918,45.49157879,40.85817724,75.81929798,31.17015584,29.90650087,57.28569181,52.65229026,72.02833308,73.71320637,82.13757281,0,0,111.6228554,81.71635449,133.5262081,42.12183221,0,140.2657013,76.2405163,53.91594523,0,0,0,0
,,,,,,,,1919,42.550606,38.21674799,70.91767667,29.15504485,27.97308358,53.5822446,49.24838658,67.37179284,68.94774121,76.82748306,0,0,104.4065795,76.43349597,124.8939084,39.39870926,0,131.1977018,71.31166377,50.43034786,0,0,0,0
,,,,,,,,1920,39.79663151,35.74327089,66.32771918,27.26806233,26.16260034,50.11427671,46.0609161,63.01133322,64.48528254,71.85502911,0,0,97.64914212,71.48654178,116.8104832,36.84873288,0,122.7062805,66.69620651,47.16637808,0,0,0,0
,,,,,,,,1921,37.84164961,33.98740752,63.06941602,25.9285377,24.87738076,47.65244766,43.79820557,59.91594522,61.3174878,68.32520069,0,0,92.85219581,67.97481504,111.0722493,35.03856446,0,116.6784196,63.41980167,44.8493625,0,0,0,0
,,,,,,,,1922,36.82165906,33.0713049,61.36943176,25.22965528,24.20683142,46.36801511,42.61766095,58.30096018,59.66472533,66.48355108,0,0,90.34944121,66.14260979,108.0783882,34.09412876,0,113.5334488,61.71037305,43.64048481,0,0,0,0
,,,,,,,,1923,36.34566347,32.64379034,60.57610578,24.90351015,23.89390839,45.76861325,42.06674012,57.54730049,58.89343617,65.62411459,0,0,89.18148906,65.28758067,106.681253,33.6533921,0,112.0657957,60.9126397,43.07634189,0,0,0,0
,,,,,,,,1924,36.20966472,32.52164332,60.34944121,24.81032583,23.80450181,45.59735558,41.90933417,57.33196915,58.67306784,65.37856131,0,0,88.84778844,65.04328663,106.2820715,33.52746734,0,111.6464662,60.68471588,42.91515819,0,0,0,0
,,,,,,,,1925,36.43066268,32.72013222,60.71777113,24.96175035,23.9497875,45.8756493,42.16511884,57.68188258,59.03116638,65.77758539,0,0,89.39005195,65.44026444,106.9307414,33.73209507,0,112.3278766,61.05509208,43.17708169,0,0,0,0
,,,,,,,,1926,37.0766567,33.30033055,61.79442783,25.40437589,24.37446876,46.68912325,42.91279711,58.70470644,60.07791595,66.94396348,0,0,90.97512986,66.60066111,108.8268535,34.33023768,0,114.3196915,62.13773021,43.94270424,0,0,0,0
,,,,,,,,1927,35.71666929,32.07886038,59.52778215,24.47253266,23.48040296,44.97654651,41.33873761,56.55139304,57.87423265,64.48843066,0,0,87.63812372,64.15772076,104.8350386,33.07099008,0,110.126397,59.85849205,42.33086731,0,0,0,0
,,,,,,,,1928,36.0396663,32.36895955,60.0661105,24.69384543,23.69274359,45.38328349,41.71257674,57.06280498,58.39760743,65.07161971,0,0,88.43066268,64.7379191,105.7830946,33.37006139,0,111.1223044,60.39981111,42.71367858,0,0,0,0
,,,,,,,,1929,37.02565717,33.25452542,61.70942862,25.36943176,24.34094129,46.62490162,42.85376987,58.62395719,59.99527782,66.851881,0,0,90.84999213,66.50905084,108.6771604,34.2830159,0,114.1624429,62.05225878,43.88226035,0,0,0,0
,,,,,,,,1930,38.09664724,34.21643317,63.49441206,26.10325829,25.04501809,47.97355578,44.09334171,60.31969146,61.73067839,68.78561307,0,0,93.47788443,68.43286633,111.8207146,35.27467337,0,117.4646623,63.8471588,45.15158191,0,0,0,0
,,,,,,,,1931,38.58964268,34.65921611,64.31607114,26.44105147,25.36911695,48.59436486,44.66393829,61.10026758,62.52951361,69.67574373,0,0,94.68754917,69.31843223,113.2677475,35.73115063,0,118.9847316,64.67338264,45.73587281,0,0,0,0
,,,,,,,,1932,38.70864159,34.76609476,64.51440265,26.52258776,25.44734771,48.74421534,44.80166851,61.28868252,62.72233591,69.89060287,0,0,94.97953724,69.53218953,113.6170313,35.84133481,0,119.3516449,64.872816,45.87690855,0,0,0,0
,,,,,,,,1933,38.3516449,34.44545885,63.91940817,26.27797891,25.21265544,48.29466395,44.38847789,60.72343776,62.14386905,69.24602552,0,0,94.10357314,68.89091769,112.5691799,35.51078232,0,118.2509051,64.27451599,45.45380136,0,0,0,0
,,,,,,,,1934,38.14764677,34.2622383,63.57941128,26.13820242,25.07854556,48.03777741,44.15236895,60.40044072,61.81331653,68.87769556,0,0,93.60302217,68.52447661,111.9704077,35.32189516,0,117.6219109,63.93263024,45.2120258,0,0,0,0
,,,,,,,,1935,37.67165119,33.83472375,62.78608532,25.8120573,24.76562254,47.43837557,43.60144814,59.64678105,61.04202739,68.01825909,0,0,92.43507005,67.66944751,110.5732725,34.88115851,0,116.1542578,63.1348969,44.64788289,0,0,0,0
,,,,,,,,1936,37.48465292,33.6667716,62.47442153,25.68392885,24.64268849,47.20289627,43.38501495,59.35070045,60.73902093,67.68062332,0,0,91.9762317,67.33354321,110.0243979,34.70801196,0,115.5776798,62.82150165,44.42625531,0,0,0,0
,,,,,,,,1937,37.97764837,34.10955455,63.29608061,26.02172203,24.96678735,47.82370535,43.95561154,60.13127658,61.53785615,68.57075399,0,0,93.18589645,68.2191091,111.4714309,35.16448923,0,117.0977491,63.6477255,45.01054621,0,0,0,0
,,,,,,,,1938,41.22461831,37.02581459,68.70769718,28.24649773,27.10136944,51.91248231,47.7136786,65.27231232,66.79915004,74.43333861,0,0,101.1529986,74.05162918,121.0018889,38.17094288,0,127.1092398,69.08940661,48.85880688,0,0,0,0
,,,,,,,,1939,47.5315599,42.69038251,79.21926651,32.56792067,31.24759957,59.85455692,55.01337952,75.25830318,77.01873132,85.82087205,0,0,116.6283646,85.38076501,139.5139305,44.01070361,0,146.555643,79.65937354,56.33370063,0,0,0,0
,,,,,,,,1940,47.68455846,42.82779788,79.47426411,32.67275302,31.34818195,60.04722177,55.19046118,75.5005509,77.26664566,86.09711945,0,0,117.0037777,85.65559576,139.9630096,44.15236895,0,147.0273886,79.91578779,56.51503225,0,0,0,0
,,,,,,,,1941,46.78356683,42.01857392,77.97261139,32.0554069,30.75586338,58.91263972,54.1476468,74.07398082,75.80670552,84.47032901,0,0,114.7930112,84.03714783,137.3184323,43.31811744,0,144.2493311,78.40579256,55.44719032,0,0,0,0
,,,,,,,,1942,44.69258619,40.14056352,74.48764364,30.62269794,29.38123721,56.27955297,51.72753031,70.76326146,72.41854243,80.69494728,0,0,109.6623643,80.28112704,131.1810169,41.38202425,0,137.8021407,74.90146388,52.96899103,0,0,0,0
,,,,,,,,1943,42.19360931,37.89611207,70.32268219,28.91043601,27.73839131,53.13269321,48.83519596,66.80654808,68.36927435,76.18290571,0,0,103.5306154,75.79222414,123.846057,39.06815677,0,130.0969621,70.71336376,50.00724067,0,0,0,0
,,,,,,,,1944,39.60963326,35.57531876,66.01605543,27.1399339,26.03966631,49.87879744,45.84448294,62.71525266,64.18227611,71.51739338,0,0,97.19030383,71.15063752,116.2616087,36.67558635,0,122.1297025,66.3828113,46.94475053,0,0,0,0
,,,,,,,,1945,37.85864946,34.0026759,63.09774909,25.94018574,24.88855659,47.67385487,43.81788132,59.94286164,61.34503384,68.35589485,0,0,92.89390839,68.0053518,111.122147,35.05430505,0,116.7308358,63.44829215,44.86951047,0,0,0,0
,,,,,,,,1946,37.02565717,33.25452542,61.70942862,25.36943176,24.34094129,46.62490162,42.85376987,58.62395719,59.99527782,66.851881,0,0,90.84999213,66.50905084,108.6771604,34.2830159,0,114.1624429,62.05225878,43.88226035,0,0,0,0
,,,,,,,,1947,36.49866205,32.78120573,60.83110341,25.00834251,23.99449079,45.96127814,42.24382182,57.78954824,59.14135054,65.90036203,0,0,89.55690225,65.56241146,107.1303321,33.79505745,0,112.5375413,61.16905399,43.25767354,0,0,0,0
,,,,,,,,1948,36.63466079,32.90335275,61.05776799,25.10152684,24.08389737,46.13253581,42.40122777,58.00487959,59.36171887,66.14591532,0,0,89.89060287,65.8067055,107.5295136,33.92098221,0,112.9568708,61.39697781,43.41885723,0,0,0,0
,,,,,,,,1949,36.75365969,33.01023139,61.25609948,25.18306312,24.16212813,46.28238628,42.53895797,58.19329451,59.55454116,66.36077444,0,0,90.1825909,66.02046278,107.8787974,34.03116638,0,113.323784,61.59641115,43.55989297,0,0,0,0
,,,,,,,,1950,37.33165434,33.52935621,62.21942389,25.57909649,24.54210609,47.01023139,43.20793326,59.1084527,60.49110656,67.40437588,0,0,91.60081851,67.05871242,109.5753187,34.56634661,0,115.1059342,62.56508736,44.24492366,0,0,0,0
,,,,,,,,1951,36.61766095,32.88808437,61.02943491,25.0898788,24.07272155,46.1111286,42.38155202,57.97796317,59.33417283,66.11522115,0,0,89.84889029,65.77616874,107.4796159,33.90524162,0,112.9044546,61.36848733,43.39870927,0,0,0,0
,,,,,,,,1952,37.24665512,33.45301432,62.07775854,25.52085629,24.48622698,46.90319534,43.10955454,58.97387061,60.35337636,67.25090508,0,0,91.39225562,66.90602865,109.3258303,34.48764363,0,114.8438533,62.42263497,44.14418385,0,0,0,0
,,,,,,,,1953,38.53864315,34.61341098,64.23107192,26.40610734,25.33558948,48.53014323,44.60491105,61.01951832,62.44687547,69.58366124,0,0,94.56241143,69.22682195,113.1180544,35.68392884,0,118.827483,64.5879112,45.67542892,0,0,0,0
,,,,,,,,1954,39.42263497,35.4073666,65.70439162,27.01180544,25.91673225,49.64331811,45.62804974,62.41917204,63.87926963,71.17975759,0,0,96.73146544,70.81473319,115.7127341,36.50243979,0,121.5531245,66.06941602,46.72312293,0,0,0,0
,,,,,,,,1955,39.08263813,35.10199906,65.13773021,26.77884464,25.69321581,49.21517394,45.23453487,61.8808437,63.32834882,70.56587439,0,0,95.89721392,70.20399812,114.7147804,36.18762789,0,120.5048009,65.49960649,46.32016371,0,0,0,0
,,,,,,,,1956,38.99763891,35.02565716,64.99606484,26.72060444,25.63733669,49.10813788,45.13615614,61.7462616,63.1906186,70.41240358,0,0,95.68865102,70.05131433,114.465292,36.10892491,0,120.24272,65.35715409,46.21942389,0,0,0,0
,,,,,,,,1957,38.92963953,34.96458365,64.88273255,26.67401227,25.59263339,49.02250904,45.05745316,61.63859592,63.08043442,70.28962693,0,0,95.52180069,69.9291673,114.2657012,36.04596253,0,120.0330552,65.24319217,46.13883203,0,0,0,0
,,,,,,,,1958,38.53864315,34.61341098,64.23107192,26.40610734,25.33558948,48.53014323,44.60491105,61.01951832,62.44687547,69.58366124,0,0,94.56241143,69.22682195,113.1180544,35.68392884,0,118.827483,64.5879112,45.67542892,0,0,0,0
,,,,,,,,1959,38.13064693,34.24696992,63.55107821,26.12655438,25.06736974,48.0163702,44.1326932,60.3735243,61.78577048,68.84700139,0,0,93.56130959,68.49393985,111.92051,35.30615456,0,117.5694947,63.90413976,45.19187784,0,0,0,0
,,,,,,,,1960,37.77365024,33.92633401,62.95608374,25.88194554,24.83267747,47.56681882,43.7195026,59.80827955,61.20730364,68.20242405,0,0,92.6853455,67.85266803,110.8726586,34.97560208,0,116.4687549,63.30583976,44.76877066,0,0,0,0
,,,,,,,,1961,38.13064693,34.24696992,63.55107821,26.12655438,25.06736974,48.0163702,44.1326932,60.3735243,61.78577048,68.84700139,0,0,93.56130959,68.49393985,111.92051,35.30615456,0,117.5694947,63.90413976,45.19187784,0,0,0,0
,,,,,,,,1962,40.66362349,36.52195813,67.77270581,27.86211239,26.73256729,51.20604439,47.06437904,64.38407052,65.89013065,73.42043129,0,0,99.77648355,73.04391626,119.3552652,37.65150323,0,125.3795057,68.14922084,48.19392413,0,0,0,0
,,,,,,,,1963,46.46056979,41.72847472,77.43428299,31.83409412,30.54352273,58.5059027,53.77380763,73.56256884,75.28333068,83.88713991,0,0,114.0004722,83.45694944,136.3703762,43.01904611,0,143.2534235,77.86447345,55.06437901,0,0,0,0
,,,,,,,,1964,47.12356368,42.32394145,78.5392728,32.28836771,30.97937983,59.34078389,54.54116167,74.61230916,76.35762633,85.0842122,0,0,115.6272627,84.64788291,138.316386,43.63292933,0,145.2976547,78.97560209,55.85014955,0,0,0,0
,,,,,,,,1965,46.06957341,41.37730205,76.78262236,31.56618919,30.28647882,58.01353689,53.32126553,72.94349124,74.64977174,83.18117422,0,0,113.0410829,82.7546041,135.2227294,42.65701242,0,142.0478514,77.20919248,54.6009759,0,0,0,0
,,,,,,,,1966,43.77459467,39.31607114,72.95765779,29.99370376,28.77774279,55.12356366,50.66504013,69.3097749,70.93105618,79.03746261,0,0,107.4098851,78.63214228,128.4865418,40.53203211,0,134.9716669,73.36297811,51.88100109,0,0,0,0
,,,,,,,,1967,41.25861796,37.05635131,68.76436326,28.26979379,27.12372106,51.95529669,47.75303004,65.3261451,66.85424206,74.49472687,0,0,101.2364237,74.11270263,121.1016842,38.20242404,0,127.214072,69.1463875,48.89910276,0,0,0,0
,,,,,,,,1968,38.75964112,34.8118999,64.59940187,26.55753188,25.48087518,48.80843697,44.86069575,61.36943178,62.80497404,69.98268536,0,0,95.10467498,69.6237998,113.7667244,35.8885566,0,119.5088935,64.95828744,45.93735244,0,0,0,0
,,,,,,,,1969,37.46765308,33.65150323,62.44608846,25.67228081,24.63151267,47.18148906,43.36533921,59.32378404,60.71147489,67.64992917,0,0,91.93451913,67.30300645,109.9745002,34.69227137,0,115.5252637,62.79301118,44.40610735,0,0,0,0
,,,,,,,,1970,36.85565874,33.10184165,61.42609791,25.25295136,24.22918306,46.41082953,42.65701243,58.35479301,59.71981741,66.5449394,0,0,90.43286636,66.2036833,108.1781835,34.12560995,0,113.6382811,61.767354,43.68078073,0,0,0,0
,,,,,,,,1971,36.77065953,33.02549976,61.28443255,25.19471116,24.17330395,46.30379348,42.55863371,58.22021092,59.5820872,66.3914686,0,0,90.22430348,66.05099953,107.9286951,34.04690697,0,113.3762002,61.62490162,43.58004092,0,0,0,0
,,,,,,,,1972,37.05965685,33.28506218,61.76609476,25.39272784,24.36329293,46.66771604,42.89312136,58.67779002,60.0503699,66.91326932,0,0,90.93341728,66.57012435,108.7769558,34.31449709,0,114.2672753,62.10923973,43.92255627,0,0,0,0
,,,,,,,,1973,38.13064693,34.24696992,63.55107821,26.12655438,25.06736974,48.0163702,44.1326932,60.3735243,61.78577048,68.84700139,0,0,93.56130959,68.49393985,111.92051,35.30615456,0,117.5694947,63.90413976,45.19187784,0,0,0,0
,,,,,,,,1974,40.51062489,36.38454272,67.51770815,27.75728002,26.63198488,51.01337949,46.88729732,64.14182274,65.64221625,73.14418383,0,0,99.40107033,72.76908545,118.906186,37.50983786,0,124.9077601,67.89280653,48.01259246,0,0,0,0
,,,,,,,,1975,40.85062173,36.68991026,68.08436956,27.99024082,26.85550133,51.44152367,47.28081219,64.68015108,66.19313707,73.75806702,0,0,100.2353218,73.37982052,119.9041397,37.82464975,0,125.9560837,68.46261606,48.41555169,0,0,0,0
,,,,,,,,1976,42.05761056,37.77396504,70.0960176,28.81725168,27.64898472,52.96143552,48.67779,66.59121672,68.148906,75.9373524,0,0,103.1969148,75.54793008,123.4468754,38.942232,0,129.6776326,70.48543992,49.84605696,0,0,0,0
,,,,,,,,1977,42.7036046,38.35416339,71.17267434,29.25987723,28.07366599,53.7749095,49.42546829,67.61404062,69.19565561,77.10373053,0,0,104.7819928,76.70832679,125.3429876,39.54037463,0,131.6694475,71.56807808,50.61167953,0,0,0,0
,,,,,,,,1978,42.66960491,38.32362664,71.11600819,29.23658114,28.05131434,53.73209508,49.3861168,67.56020778,69.14056352,77.04234221,0,0,104.6985676,76.64725327,125.2431922,39.50889344,0,131.5646152,71.51109712,50.5713836,0,0,0,0
,,,,,,,,1979,41.80261293,37.5449394,69.67102156,28.64253108,27.48134739,52.6403274,48.38265386,66.18747048,67.7357154,75.47694002,0,0,102.5712262,75.08987879,122.6984102,38.70612309,0,128.8913899,70.05808279,49.54383755,0,0,0,0
,,,,,,,,1980,41.30961749,37.10215645,68.84936248,28.30473791,27.15724854,52.01951832,47.81205728,65.40689436,66.93688019,74.58680936,0,0,101.3615614,74.2043129,121.2513773,38.24964582,0,127.3713206,69.23185894,48.95954666,0,0,0,0
,,,,,,,,1981,41.07161971,36.88839918,68.45269952,28.14166536,27.00078703,51.71981741,47.53659689,65.03006454,66.55123564,74.15709114,0,0,100.7775854,73.77679837,120.5528097,38.02927751,0,126.6374941,68.83299229,48.67747521,0,0,0,0
,,,,,,,,1982,40.79962224,36.64410516,67.9993704,27.95529672,26.82197388,51.37730208,47.221785,64.59940188,66.110499,73.6659846,0,0,100.1101842,73.28821032,119.7544468,37.777428,0,125.7988352,68.37714468,48.35510784,0,0,0,0
,,,,,,,,1983,40.25562726,36.15551708,67.09271211,27.58255942,26.46434755,50.69227137,46.59216118,63.7380765,65.22902566,72.68377145,0,0,98.77538171,72.31103416,118.1577208,37.27372895,0,124.1215174,67.46544939,47.71037305,0,0,0,0
,,,,,,,,1984,39.72863213,35.68219738,66.21438688,27.22147016,26.11789705,50.02864787,45.98221311,62.90366754,64.37509836,71.73225246,0,0,97.4822918,71.36439475,116.6108925,36.78577049,0,122.4966157,66.58224459,47.08578623,0,0,0,0
,,,,,,,,1985,40.27262711,36.17078546,67.12104518,27.59420746,26.47552338,50.71367858,46.61183693,63.76499292,65.2565717,72.71446561,0,0,98.81709429,72.34157092,118.2076185,37.28946954,0,124.1739336,67.49393987,47.73052102,0,0,0,0
,,,,,,,,1986,43.45159767,39.02597198,72.41932945,29.772391,28.56540217,54.7168267,50.29120101,68.79836298,70.40768141,78.45427357,0,0,106.6173461,78.05194397,127.5384858,40.23296081,0,133.9757595,72.82165906,51.49818983,0,0,0,0
,,,,,,,,1987,50.6085314,45.45395876,84.34755234,34.67621596,33.27042342,63.72926177,58.57468912,80.13017472,82.00456477,91.37651503,0,0,124.1783409,90.90791752,148.5454116,46.8597513,0,156.0429718,84.81614985,59.98048166,0,0,0,0
,,,,,,,,1988,51.52652291,46.27845114,85.87753819,35.30521014,33.87391784,64.88525108,59.6371793,81.58366128,83.49205102,93.03399971,0,0,126.4308201,92.55690227,151.2398867,47.70974344,0,158.8734457,86.35463562,61.0684716,0,0,0,0
,,,,,,,,1989,49.1635448,44.15614671,81.93924133,33.68613255,32.32047852,61.909649,56.90225092,77.84227926,79.66315129,88.76751144,0,0,120.632772,88.31229343,144.3041083,45.52180074,0,151.5875965,82.39445933,58.26790494,0,0,0,0
,,,,,,,,1990,45.66157719,41.010861,76.10262865,31.28663622,30.01825908,57.49976387,52.84904768,72.29749722,73.98866675,82.44451437,0,0,112.0399811,82.02172199,134.0251849,42.27923814,0,140.789863,76.52542103,54.11742482,0,0,0,0
,,,,,,,,1991,41.76861325,37.51440264,69.61435541,28.619235,27.45899575,52.59751298,48.34330237,66.13363764,67.68062332,75.41555169,0,0,102.487801,75.02880528,122.5986148,38.67464189,0,128.7865575,70.00110183,49.50354163,0,0,0,0
,,,,,,,,1992,38.41964428,34.50653236,64.03274046,26.32457108,25.25735874,48.38029279,44.46718088,60.83110344,62.25405323,69.36880217,0,0,94.27042346,69.01306472,112.7687707,35.5737447,0,118.4605699,64.38847791,45.53439322,0,0,0,0
,,,,,,,,1993,36.88965843,33.1323784,61.48276405,25.27624744,24.25153471,46.45364395,42.69636392,58.40862584,59.77490949,66.60632772,0,0,90.51629151,66.26475681,108.2779789,34.15709114,0,113.7431135,61.82433496,43.72107666,0,0,0,0
,,,,,,,,1994,36.17566504,32.49110656,60.29277507,24.78702975,23.78215016,45.55454116,41.86998268,57.27813631,58.61797576,65.31717299,0,0,88.76436329,64.98221313,106.1822761,33.49598615,0,111.5416339,60.62773493,42.87486227,0,0,0,0
,,,,,,,,1995,35.81866834,32.17047064,59.69778057,24.5424209,23.54745789,45.10498977,41.45679207,56.71289155,58.03950889,64.67259562,0,0,87.88839918,64.34094129,105.1344247,33.16543365,0,110.4408941,60.02943491,42.45175508,0,0,0,0
,,,,,,,,1996,35.93766724,32.27734928,59.89611207,24.62395718,23.62568865,45.25484023,41.59452227,56.90130647,58.23233118,64.88745474,0,0,88.18038722,64.55469857,105.4837085,33.27561782,0,110.8078073,60.22886825,42.59279081,0,0,0,0
,,,,,,,,1997,36.60066111,32.87281599,61.00110184,25.07823076,24.06154573,46.08972139,42.36187628,57.95104675,59.30662679,66.084527,0,0,89.80717772,65.74563199,107.4297182,33.88950102,0,112.8520384,61.33999685,43.37856131,0,0,0,0
,,,,,,,,1998,39.11663781,35.13253582,65.19439636,26.80214072,25.71556745,49.25798836,45.27388636,61.93467654,63.3834409,70.62726272,0,0,95.98063908,70.26507163,114.8145758,36.21910909,0,120.6096333,65.55658745,46.36045963,0,0,0,0
,,,,,,,,1999,41.51361562,37.28537699,69.18935937,28.44451441,27.29135842,52.27640486,48.04816623,65.7298914,67.26743272,74.95513932,0,0,101.8621124,74.57075399,121.8501496,38.43853298,0,128.0003148,69.5737447,49.20132222,0,0,0,0
,,,,,,,,2000,41.904612,37.63654967,69.84102,28.71241933,27.54840233,52.76877067,48.50070833,66.348969,67.90099167,75.661105,0,0,102.8215017,75.27309933,122.9977963,38.80056667,0,129.205887,70.22902567,49.66472533,0,0,0,0
