Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24
,,,,,,,,2648,44.4878773,39.95670461,74.14646217,30.48243445,29.24666008,56.02177142,51.49059873,70.43913906,72.08683822,80.32533402,0,0,109.1600693,79.91340923,130.5801584,41.19247898,0,137.170955,74.55838696,52.7263731,0,0,0,0
,,,,,,,,2649,45.61009401,40.96462147,76.01682335,31.25136071,29.98441365,57.4349332,52.78946066,72.21598218,73.90524492,82.35155863,0,0,111.9136566,81.92924294,133.8740722,42.23156853,0,140.6311232,76.43913903,54.05640771,0,0,0,0
,,,,,,,,2650,46.89262739,42.11652646,78.15437899,32.13013358,30.8275606,59.04997524,54.2738743,74.24666004,75.98342402,84.66724391,0,0,115.0606135,84.23305291,137.6385452,43.41909944,0,144.5856011,78.58856998,55.57644728,0,0,0,0
,,,,,,,,2651,47.62741218,42.77647205,79.37902029,32.63359723,31.31061356,59.97525978,55.12431965,75.41006928,77.17404751,85.99393865,0,0,116.8635577,85.5529441,139.7952746,44.09945572,0,146.8511875,79.82001485,56.44730332,0,0,0,0
,,,,,,,,2652,48.21524,43.30442851,80.35873333,33.03636815,31.69705592,60.7154874,55.80467592,76.34079666,78.12654629,87.05529444,0,0,118.305913,86.60885703,141.5206581,44.64374074,0,148.6636567,80.80517073,57.14398814,0,0,0,0
,,,,,,,,2653,49.08362195,44.08436416,81.80603659,33.6313706,32.26793665,61.80900542,56.80974763,77.71573476,79.53364668,88.62320631,0,0,120.436665,88.16872832,144.06952,45.44779811,0,151.3411677,82.26051457,58.17318157,0,0,0,0
,,,,,,,,2654,50.12568034,45.02028697,83.54280057,34.34537357,32.95299356,63.1212271,58.01583373,79.36566054,81.22216722,90.50470062,0,0,122.9935675,90.04057395,147.1281543,46.41266698,0,154.5541811,84.00692724,59.40821374,0,0,0,0
,,,,,,,,2655,50.83374566,45.65623453,84.72290943,34.83052943,33.41848094,64.0128649,58.83535377,80.48676396,82.36949528,91.78315188,0,0,124.73095,91.31246905,149.2064572,47.06828302,0,156.7373824,85.19359226,60.24740226,0,0,0,0
,,,,,,,,2656,51.40821376,46.17219199,85.68035627,35.22414647,33.79614053,64.73626918,59.50024741,81.39633846,83.30034638,92.82038596,0,0,126.1405245,92.34438398,150.8926274,47.60019793,0,158.5086591,86.15635825,60.92825335,0,0,0,0
,,,,,,,,2657,50.92726373,45.74022761,84.87877288,34.89460663,33.47996042,64.1306284,58.94359228,80.63483424,82.52102919,91.95200396,0,0,124.9604156,91.48045522,149.48095,47.15487382,0,157.0257298,85.35032162,60.3582385,0,0,0,0
,,,,,,,,2658,49.99208313,44.90029688,83.32013855,34.25383474,32.86516576,62.95299357,57.86120732,79.15413162,81.00569025,90.26348343,0,0,122.6657595,89.80059377,146.7360218,46.28896586,0,154.1422563,83.78302821,59.2498763,0,0,0,0
,,,,,,,,2659,52.67738744,47.31209797,87.79564573,36.09376547,34.6305047,66.33448788,60.96919842,83.40586344,85.35687779,95.11194954,0,0,129.2547007,94.62419595,154.6178872,48.77535874,0,162.4219446,88.28339931,62.43245918,0,0,0,0
,,,,,,,,2660,52.78426522,47.40809006,87.97377537,36.16699654,34.70076695,66.46907472,61.09289956,83.5750866,85.53005939,95.30492332,0,0,129.5169471,94.81618012,154.9315933,48.87431965,0,162.7514844,88.46251856,62.55912915,0,0,0,0
,,,,,,,,2661,49.40425531,44.37234042,82.34042552,33.85106382,32.4787234,62.21276595,57.18085105,78.22340424,80.05319147,89.20212764,0,0,121.2234042,88.74468083,145.0106383,45.74468084,0,152.3297872,82.79787232,58.55319148,0,0,0,0
,,,,,,,,2662,44.39435923,39.87271153,73.99059872,30.41835725,29.1851806,55.90400792,51.38236022,70.29106878,71.93530431,80.15648194,0,0,108.9306037,79.74542306,130.3056655,41.10588818,0,136.8826076,74.4016576,52.61553686,0,0,0,0
,,,,,,,,2663,40.15932707,36.06902524,66.93221179,27.51657596,26.40103909,50.57100446,46.48070263,63.5856012,65.07298368,72.50989611,0,0,98.53908958,72.13805048,117.8750619,37.18456211,0,123.8245918,67.30405741,47.59623949,0,0,0,0
,,,,,,,,2664,37.99505194,34.12518554,63.32508657,26.0336467,24.97822859,47.84562096,43.97575456,60.15883224,61.56605639,68.60217712,0,0,93.22859967,68.25037108,111.5225136,35.18060365,0,117.1514102,63.6768926,45.03117267,0,0,0,0
,,,,,,,,2665,36.81939634,33.06927264,61.36566056,25.2281049,24.20534389,46.36516576,42.61504206,58.29737753,59.66105888,66.47946561,0,0,90.34388916,66.13854527,108.0717467,34.09203365,0,113.526472,61.7065809,43.63780307,0,0,0,0
,,,,,,,,2666,36.29836714,32.60131123,60.49727857,24.87110341,23.86281544,45.70905492,42.01199901,57.47241464,58.81679861,65.53871845,0,0,89.0654379,65.20262246,106.5424295,33.60959921,0,111.9199654,60.83337456,43.02028698,0,0,0,0
,,,,,,,,2667,36.21820881,32.52931717,60.36368135,24.81618011,23.81011875,45.6081148,41.91922316,57.34549728,58.68691242,65.39398813,0,0,88.86875309,65.05863434,106.3071499,33.53537853,0,111.6728105,60.69903513,42.92528451,0,0,0,0
,,,,,,,,2668,36.88619495,33.12926769,61.47699159,25.27387432,24.24925779,46.44928253,42.69235527,58.40314201,59.76929737,66.60007422,0,0,90.50779317,66.25853538,108.267813,34.15388421,0,113.7324344,61.81853043,43.71697179,0,0,0,0
,,,,,,,,2669,39.19742701,35.20509648,65.32904501,26.85749628,25.76867887,49.3597229,45.36739237,62.06259276,63.51434932,70.77313209,0,0,96.17887182,70.41019296,115.051707,36.29391389,0,120.8587333,65.69198415,46.45620979,0,0,0,0
,,,,,,,,2670,42.24344385,37.94087086,70.40573975,28.9445819,27.7711529,53.19544781,48.89287482,66.88545276,68.45002475,76.27288473,0,0,103.6528946,75.88174173,123.9923306,39.11429986,0,130.2506185,70.79688275,50.06630382,0,0,0,0
,,,,,,,,2671,44.27412173,39.76472044,73.79020288,30.3359723,29.10613558,55.75259773,51.24319645,70.10069274,71.74047503,79.93938646,0,0,108.6355765,79.52944089,129.9527462,40.99455716,0,136.5118753,74.20014846,52.47303316,0,0,0,0
,,,,,,,,2672,44.82187037,40.25667987,74.70311728,30.71128155,29.4662296,56.44235528,51.87716478,70.96796142,72.62803069,80.92837706,0,0,109.9795893,80.51335974,131.5604899,41.50173182,0,138.200767,75.1181346,53.12221674,0,0,0,0
,,,,,,,,2673,45.04898565,40.46066304,75.08164276,30.86689758,29.61553687,56.72835231,52.14002969,71.32756062,72.99604157,81.33844632,0,0,110.5368629,80.92132608,132.2271153,41.71202375,0,138.9010391,75.498763,53.39139041,0,0,0,0
,,,,,,,,2674,46.05096486,41.36058881,76.75160811,31.55343889,30.27424542,57.9901039,53.29972785,72.9140277,74.61961899,83.14757545,0,0,112.995423,82.72117762,135.1681098,42.63978228,0,141.990475,77.17800593,54.57892132,0,0,0,0
,,,,,,,,2675,46.85254825,42.08052945,78.08758042,32.10267195,30.80121228,58.99950521,54.2274864,74.1832014,75.91848096,84.59487879,0,0,114.9622712,84.1610589,137.5209055,43.38198912,0,144.4620238,78.52140031,55.52894608,0,0,0,0
,,,,,,,,2676,47.77436914,42.90846117,79.62394857,32.73428997,31.40722416,60.1603167,55.29440873,75.64275114,77.41217222,86.25927762,0,0,117.2241465,85.81692235,140.2266205,44.23552698,0,147.3043049,80.06630384,56.62147454,0,0,0,0
,,,,,,,,2677,48.90994556,43.92837703,81.51657594,33.51237011,32.15376051,61.59030182,56.60873329,77.44074714,79.25222661,88.30962393,0,0,120.0105146,87.85675407,143.5597476,45.28698663,0,150.8056655,81.9694458,57.96734289,0,0,0,0
,,,,,,,,2678,50.04552202,44.94829293,83.40920337,34.29045027,32.90029688,63.02028699,57.92305789,79.2387432,81.09228105,90.35997032,0,0,122.7968827,89.89658585,146.8928748,46.33844632,0,154.3070262,83.87258783,59.31321128,0,0,0,0
,,,,,,,,2679,51.06086094,45.8602177,85.10143491,34.98614546,33.56778821,64.29886193,59.09821868,80.84636316,82.73750616,92.19322115,0,0,125.2882236,91.7204354,149.8730826,47.27857495,0,157.4376546,85.57422065,60.51657593,0,0,0,0
,,,,,,,,2680,52.15635822,46.84413655,86.92726371,35.73676397,34.28797624,65.67837702,60.36615535,82.58090052,84.51261749,94.17120235,0,0,127.9762493,93.6882731,153.08857,48.29292428,0,160.8154379,87.41019295,61.81494308,0,0,0,0
,,,,,,,,2681,52.20979712,46.89213259,87.01632853,35.77337951,34.32310736,65.74567044,60.42800592,82.6655121,84.59920829,94.26768924,0,0,128.1073726,93.78426519,153.245423,48.34240474,0,160.9802078,87.49975257,61.87827806,0,0,0,0
,,,,,,,,2682,51.07422069,45.87221674,85.12370116,34.99529936,33.57657101,64.31568532,59.11368136,80.8675161,82.7591539,92.21734292,0,0,125.3210045,91.74443347,149.9122959,47.29094509,0,157.4788471,85.59661061,60.53240971,0,0,0,0
,,,,,,,,2683,53.50569025,48.05603662,89.17615042,36.66130628,35.17503711,67.37753587,61.92788224,84.7173429,86.69903513,96.60749629,0,0,131.2871103,96.11207323,157.0491094,49.54230579,0,164.9758783,89.67157348,63.41415141,0,0,0,0
,,,,,,,,2684,53.0648194,47.66006927,88.44136566,36.35922811,34.88520534,66.82236517,61.41761504,84.01929738,85.98466106,95.81147947,0,0,130.2053439,95.32013855,155.7550718,49.13409204,0,163.6165265,88.93270658,62.8916378,0,0,0,0
,,,,,,,,2685,49.73824838,44.67231567,82.89708063,34.07991093,32.69829292,62.63334981,57.56741711,78.7522266,80.59438395,89.80517068,0,0,122.0429243,89.34463135,145.9909698,46.05393368,0,153.3595992,83.35761997,58.94903512,0,0,0,0
,,,,,,,,2686,44.22068284,39.7167244,73.70113806,30.29935676,29.07100446,55.68530431,51.18134588,70.01608116,71.65388423,79.84289957,0,0,108.5044533,79.4334488,129.7958931,40.9450767,0,136.3471054,74.11058883,52.40969818,0,0,0,0
,,,,,,,,2687,40.05244929,35.97303316,66.75408215,27.44334488,26.33077685,50.43641762,46.35700149,63.41637804,64.89980209,72.31692233,0,0,98.27684316,71.94606631,117.5613558,37.08560119,0,123.495052,67.12493816,47.46956953,0,0,0,0
,,,,,,,,2688,37.9549728,34.08918853,63.258288,26.00618507,24.95188027,47.79515093,43.92936667,60.0953736,61.50111333,68.529812,0,0,93.13025733,68.17837707,111.4048739,35.14349333,0,117.0278328,63.60972293,44.98367147,0,0,0,0
,,,,,,,,2689,36.96635329,33.20126175,61.61058882,25.32879762,24.30195448,46.55022266,42.78513112,58.53005938,59.89918357,66.74480455,0,0,90.70447798,66.4025235,108.5030925,34.2281049,0,113.9795893,61.95286987,43.81197427,0,0,0,0
,,,,,,,,2690,36.45868382,32.74529936,60.76447304,24.98095003,23.96820881,45.91093518,42.19755072,57.72624938,59.07657101,65.82817912,0,0,89.45880752,65.49059872,107.0129886,33.75804058,0,112.4142751,61.10205344,43.21029194,0,0,0,0
,,,,,,,,2691,36.33844631,32.63730826,60.56407719,24.89856507,23.88916378,45.75952499,42.05838694,57.53587333,58.88174171,65.61108362,0,0,89.16378031,65.27461653,106.6600693,33.64670955,0,112.0435428,60.90054429,43.06778823,0,0,0,0
,,,,,,,,2692,37.14002969,33.35724889,61.90004948,25.44779812,24.41613063,46.76892628,42.98614547,58.80504701,60.18060366,67.05838694,0,0,91.1306284,66.71449778,109.0128649,34.38891638,0,114.5150915,62.24393865,44.01781297,0,0,0,0
,,,,,,,,2693,39.35774368,35.34908461,65.59623947,26.96734289,25.87407224,49.56160316,45.55294408,62.3164275,63.77412171,71.06259276,0,0,96.57224145,70.69816921,115.5222662,36.44235526,0,121.353043,65.96066303,46.64621474,0,0,0,0
,,,,,,,,2694,42.20336467,37.90487382,70.33894112,28.91712024,27.74480455,53.14497773,48.84648689,66.82199406,68.38508164,76.20051954,0,0,103.5545522,75.80974765,123.8746907,39.07718951,0,130.1270411,70.72971301,50.01880257,0,0,0,0
,,,,,,,,2695,44.40771894,39.88471053,74.01286491,30.42751113,29.19396338,55.92083126,51.39782285,70.31222166,71.95695199,80.18060365,0,0,108.9633844,79.76942106,130.3448787,41.11825828,0,136.9238001,74.42404749,52.6313706,0,0,0,0
,,,,,,,,2696,44.9153884,40.34067292,74.85898067,30.77535872,29.52770904,56.56011873,51.98540325,71.11603164,72.77956454,81.09722906,0,0,110.2090549,80.68134584,131.8349826,41.5883226,0,138.4891142,75.2748639,53.23305292,0,0,0,0
,,,,,,,,2697,45.48985651,40.85663038,75.81642752,31.16897576,29.90536863,57.28352301,52.65029689,72.02560614,73.71041564,82.13446314,0,0,111.6186294,81.71326077,133.5211529,42.12023751,0,140.2603909,76.23762989,53.91390401,0,0,0,0
,,,,,,,,2698,46.77238989,42.00853537,77.95398316,32.04774863,30.74851558,58.89856505,54.13471053,74.056284,75.78859474,84.45014842,0,0,114.7655863,84.01707074,137.2856259,43.30776842,0,144.2148688,78.38706084,55.43394358,0,0,0,0
,,,,,,,,2699,47.72093025,42.86046513,79.53488375,32.69767443,31.37209303,60.09302328,55.23255816,75.55813956,77.32558142,86.16279073,0,0,117.0930233,85.72093026,140.0697675,44.18604653,0,147.1395349,79.97674421,56.55813955,0,0,0,0
,,,,,,,,2700,48.92330528,43.94037603,81.53884213,33.52152399,32.16254328,61.60712516,56.62419592,77.46190002,79.27387429,88.33374564,0,0,120.0432954,87.88075207,143.5989609,45.29935674,0,150.8468579,81.99183569,57.98317662,0,0,0,0
,,,,,,,,2701,50.5131123,45.36825827,84.18852051,34.61083621,33.2076942,63.60910438,58.46425035,79.97909448,81.84995049,91.20423055,0,0,123.9442107,90.73651654,148.2653389,46.77140028,0,155.7487629,84.65623451,59.86739236,0,0,0,0
,,,,,,,,2702,52.20979712,46.89213259,87.01632853,35.77337951,34.32310736,65.74567044,60.42800592,82.6655121,84.59920829,94.26768924,0,0,128.1073726,93.78426519,153.245423,48.34240474,0,160.9802078,87.49975257,61.87827806,0,0,0,0
,,,,,,,,2703,53.78624443,48.30801583,89.64374072,36.85353785,35.3594755,67.73082632,62.25259772,85.16155368,87.15363681,97.11405244,0,0,131.9755072,96.61603166,157.8725878,49.80207818,0,165.8409203,90.1417615,63.74666006,0,0,0,0
,,,,,,,,2704,54.80158339,49.21994064,91.33597232,37.54923306,36.02696686,69.00940131,63.42775855,86.7691737,88.79886197,98.94730334,0,0,134.4668481,98.43988127,160.8527957,50.74220684,0,168.9715488,91.84339438,64.95002476,0,0,0,0
,,,,,,,,2705,54.54774864,48.99195943,90.9129144,37.37530925,35.86009401,68.68975755,63.13396833,86.36726868,88.38755567,98.4889906,0,0,133.8440129,97.98391885,160.1077437,50.50717467,0,168.1888916,91.41798615,64.64918357,0,0,0,0
,,,,,,,,2706,53.07817911,47.67206828,88.46363185,36.36838198,34.89398812,66.83918851,61.43307768,84.04045026,86.00630875,95.83560117,0,0,130.2381247,95.34413655,155.794285,49.14646214,0,163.6577189,88.95509647,62.90747154,0,0,0,0
,,,,,,,,2707,55.24245424,49.61590798,92.07075707,37.85131124,36.31679862,69.56457201,63.93802575,87.46721922,89.51323604,99.74332016,0,0,135.5486146,99.23181596,162.1468333,51.1504206,0,170.3309006,92.58226128,65.47253836,0,0,0,0
,,,,,,,,2708,54.36071253,48.8239733,90.60118756,37.24715488,35.73713509,68.4542306,62.91749136,86.07112818,88.0844879,98.15128652,0,0,133.3850817,97.64794659,159.5587581,50.33399309,0,167.612197,91.10452749,64.42751115,0,0,0,0
,,,,,,,,2709,51.04750123,45.8482187,85.07916872,34.97699158,33.55900544,64.28203859,59.08275605,80.82521028,82.71585847,92.16909944,0,0,125.2554428,91.69643739,149.8338693,47.26620484,0,157.3964621,85.55183076,60.5007422,0,0,0,0
,,,,,,,,2710,45.38297872,40.7606383,75.63829787,31.09574468,29.83510638,57.14893617,52.52659575,71.85638298,73.53723404,81.94148936,0,0,111.356383,81.5212766,133.2074468,42.0212766,0,139.9308511,76.05851064,53.78723404,0,0,0,0
,,,,,,,,2711,40.65363682,36.51298863,67.75606137,27.85526967,26.72600198,51.19346859,47.05282039,64.3682583,65.87394855,73.40239982,0,0,99.75197924,73.02597725,119.3259525,37.64225632,0,125.3487135,68.13248393,48.18208808,0,0,0,0
,,,,,,,,2712,38.32904501,34.4251608,63.88174168,26.2624938,25.19779811,48.26620483,44.36232061,60.6876546,62.10724886,69.20522016,0,0,94.0481197,68.85032159,112.5028451,35.48985649,0,118.1812221,64.23664025,45.42701631,0,0,0,0
,,,,,,,,2713,37.19346858,33.40524493,61.9891143,25.48441366,24.45126175,46.83621969,43.04799604,58.88965858,60.26719446,67.15487382,0,0,91.2617516,66.81048985,109.169718,34.43839683,0,114.6798614,62.33349827,44.08114794,0,0,0,0
,,,,,,,,2714,36.47204354,32.75729837,60.78673924,24.99010391,23.97699159,45.92775854,42.21301336,57.74740228,59.0982187,65.85230084,0,0,89.49158832,65.51459673,107.0522019,33.77041069,0,112.4554676,61.12444334,43.22612568,0,0,0,0
,,,,,,,,2715,36.33844631,32.63730826,60.56407719,24.89856507,23.88916378,45.75952499,42.05838694,57.53587333,58.88174171,65.61108362,0,0,89.16378031,65.27461653,106.6600693,33.64670955,0,112.0435428,60.90054429,43.06778823,0,0,0,0
,,,,,,,,2716,37.18010886,33.39324592,61.96684809,25.47525977,24.44247897,46.81939634,43.0325334,58.86850569,60.24554676,67.1307521,0,0,91.22897081,66.78649184,109.1305047,34.42602672,0,114.638669,62.31110836,44.0653142,0,0,0,0
,,,,,,,,2717,39.30430479,35.30108856,65.50717465,26.93072736,25.83894111,49.49430974,45.49109351,62.23181592,63.68753091,70.96610587,0,0,96.44111824,70.60217713,115.3654131,36.39287481,0,121.1882731,65.8711034,46.58287975,0,0,0,0
,,,,,,,,2718,42.25680356,37.95286987,70.42800594,28.95373577,27.77993568,53.21227115,48.90833746,66.90660564,68.47167244,76.29700643,0,0,103.6856754,75.90573973,124.0315438,39.12666996,0,130.291811,70.81927264,50.08213756,0,0,0,0
,,,,,,,,2719,44.39435923,39.87271153,73.99059872,30.41835725,29.1851806,55.90400792,51.38236022,70.29106878,71.93530431,80.15648194,0,0,108.9306037,79.74542306,130.3056655,41.10588818,0,136.8826076,74.4016576,52.61553686,0,0,0,0
,,,,,,,,2720,45.08906483,40.49666008,75.14844139,30.89435924,29.64188521,56.77882238,52.18641763,71.39101932,73.06098468,81.41081151,0,0,110.6352054,80.99332016,132.3447551,41.74913411,0,139.0246166,75.56593273,53.43889165,0,0,0,0
,,,,,,,,2721,45.85056901,41.18060364,76.41761501,31.41613062,30.1425037,57.73775356,53.0677882,72.59673426,74.29490348,82.78574959,0,0,112.503711,82.36120729,134.5799109,42.45423056,0,141.3725878,76.84215732,54.34141512,0,0,0,0
,,,,,,,,2722,47.30677882,42.48849579,78.84463137,32.41390401,31.09982682,59.57149926,54.75321623,74.9023998,76.65450272,85.41501732,0,0,116.0768184,84.97699159,138.8541564,43.80257298,0,145.862568,79.2826571,56.06729342,0,0,0,0
,,,,,,,,2723,48.76298864,43.79638794,81.27164773,33.4116774,32.05714994,61.40524495,56.43864425,77.20806534,79.01410196,88.04428504,0,0,119.6499258,87.59277588,143.1284018,45.1509154,0,150.3525483,81.72315688,57.79317172,0,0,0,0
,,,,,,,,2724,50.37951509,45.24826818,83.96585848,34.51929738,33.1198664,63.44087085,58.30962395,79.76756556,81.63347353,90.96301336,0,0,123.6164028,90.49653637,147.8732063,46.64769916,0,155.3368382,84.43233548,59.70905492,0,0,0,0
,,,,,,,,2725,52.38347355,47.04811976,87.30578924,35.89238002,34.43728353,65.96437409,60.62902031,82.94049978,84.88062843,94.58127168,0,0,128.5335231,94.09623952,153.7551955,48.50321625,0,161.5157101,87.7908214,62.08411679,0,0,0,0
,,,,,,,,2726,54.49430975,48.94396338,90.82384958,37.33869372,35.82496289,68.62246413,63.07211776,86.2826571,88.30096487,98.39250371,0,0,133.7128897,97.88792677,159.9508906,50.45769421,0,168.0241217,91.32842652,64.58584859,0,0,0,0
,,,,,,,,2727,56.57842652,50.81580901,94.29737754,38.76669965,37.1950767,71.24690747,65.48428996,89.58250866,91.67800594,102.1554923,0,0,138.8266947,101.631618,166.0681593,52.38743196,0,174.4501484,94.82125186,67.05591292,0,0,0,0
,,,,,,,,2728,57.72736269,51.8477239,96.21227116,39.5539337,37.95039585,72.69371599,66.81407719,91.4016576,93.53970807,104.2299604,0,0,141.6458436,103.6954478,169.4404998,53.45126175,0,177.9927016,96.74678378,68.41761505,0,0,0,0
,,,,,,,,2729,57.82088077,51.93171698,96.36813461,39.6180109,38.01187532,72.81147948,66.9223157,91.54972788,93.69124198,104.3988125,0,0,141.8753093,103.863434,169.7149926,53.53785256,0,178.281049,96.90351314,68.52845128,0,0,0,0
,,,,,,,,2730,55.75012371,50.07187036,92.91687284,38.19915884,36.65054429,70.20385948,64.52560614,88.2710292,90.3358486,100.6599456,0,0,136.794285,100.1437407,163.6369372,51.62048491,0,171.8962148,93.43307769,66.07422069,0,0,0,0
,,,,,,,,2731,57.35329045,51.5117516,95.58881741,39.29762494,37.70447798,72.22266204,66.3811232,90.80937654,92.93357248,103.5545522,0,0,140.7279812,103.0235032,168.3425284,53.10489856,0,176.8393122,96.1198664,67.97427016,0,0,0,0
,,,,,,,,2732,56.25779317,50.52783275,93.76298861,38.54700643,36.98428995,70.84314695,65.11318654,89.07483918,91.15846115,101.576571,0,0,138.0399555,101.0556655,165.1270411,52.09054923,0,173.4615289,94.2838941,66.67590301,0,0,0,0
,,,,,,,,2733,52.43691244,47.0961158,87.39485406,35.92899556,34.47241466,66.03166751,60.69087088,83.02511136,84.96721923,94.67775857,0,0,128.6646463,94.1922316,153.9120485,48.5526967,0,161.68048,87.88038103,62.14745178,0,0,0,0
,,,,,,,,2734,46.54527461,41.8045522,77.57545768,31.8921326,30.59920831,58.61256803,53.87184561,73.6966848,75.42058386,84.04007916,0,0,114.2083127,83.60910439,136.6190005,43.09747649,0,143.5145967,78.00643245,55.16476991,0,0,0,0
,,,,,,,,2735,41.57545771,37.34092035,69.29242952,28.48688769,27.33201386,52.35428008,48.11974272,65.82780804,67.36763981,75.06679864,0,0,102.0138546,74.6818407,122.0316675,38.49579418,0,128.1909946,69.67738746,49.27461654,0,0,0,0
,,,,,,,,2736,39.11726869,35.13310243,65.19544781,26.80257299,25.71598219,49.25878279,45.27461654,61.93567542,63.38446315,70.62840179,0,0,95.98218705,70.26620486,114.8164275,36.21969323,0,120.6115784,65.55764474,46.36120733,0,0,0,0
,,,,,,,,2737,37.79465611,33.9452004,62.99109352,25.89633845,24.84648689,47.59327066,43.74381494,59.84153884,61.24134092,68.24035131,0,0,92.73688768,67.89040079,110.9343147,34.99505195,0,116.533523,63.34104404,44.7936665,0,0,0,0
,,,,,,,,2738,37.01979218,33.24925779,61.69965364,25.36541316,24.3370856,46.61751608,42.84698169,58.61467096,59.98577437,66.84129144,0,0,90.83560119,66.49851559,108.6599456,34.27758535,0,114.1443592,62.04242949,43.87530925,0,0,0,0
,,,,,,,,2739,36.83275606,33.08127165,61.38792677,25.23725878,24.21412667,46.38198912,42.6305047,58.31853043,59.68270658,66.50358733,0,0,90.37666997,66.1625433,108.1109599,34.10440376,0,113.5676645,61.72897081,43.65363681,0,0,0,0
,,,,,,,,2740,37.36714498,33.56123206,62.27857496,25.60341415,24.5654379,47.0549233,43.24901039,59.16464621,60.54861455,67.46845621,0,0,91.68790203,67.12246413,109.6794903,34.59920831,0,115.2153637,62.62456705,44.28698664,0,0,0,0
,,,,,,,,2741,39.30430479,35.30108856,65.50717465,26.93072736,25.83894111,49.49430974,45.49109351,62.23181592,63.68753091,70.96610587,0,0,96.44111824,70.60217713,115.3654131,36.39287481,0,121.1882731,65.8711034,46.58287975,0,0,0,0
,,,,,,,,2742,42.09648688,37.80888174,70.16081147,28.84388916,27.6745423,53.01039089,48.72278575,66.6527709,68.21190004,76.00754576,0,0,103.2923058,75.61776348,123.5609847,38.9782286,0,129.7975012,70.55059376,49.8921326,0,0,0,0
,,,,,,,,2743,44.52795644,39.99270162,74.21326074,30.50989608,29.2730084,56.07224145,51.53698662,70.5025977,72.15178127,80.39769913,0,0,109.2584116,79.98540324,130.6977981,41.2295893,0,137.2945324,74.62555663,52.7738743,0,0,0,0
,,,,,,,,2744,45.51657594,40.88062839,75.86095989,31.18728351,29.92293418,57.3171697,52.68122215,72.0679119,73.75371101,82.18270655,0,0,111.684191,81.76125678,133.5995794,42.14497772,0,140.3427758,76.28240967,53.94557148,0,0,0,0
,,,,,,,,2745,46.69223157,41.93654132,77.82038596,31.99282534,30.69581891,58.79762495,54.04193469,73.92936666,75.65870857,84.30541812,0,0,114.5689015,83.87308264,137.0503464,43.23354775,0,143.967714,78.25272144,55.33894113,0,0,0,0
,,,,,,,,2746,48.42899553,43.49641265,80.71499255,33.18283027,31.83758039,60.98466104,56.05207816,76.67924292,78.47290942,87.44124193,0,0,118.8304057,86.9928253,142.1480702,44.84166253,0,149.3227362,81.16340917,57.39732803,0,0,0,0
,,,,,,,,2747,50.68678873,45.52424544,84.47798122,34.72983672,33.32187037,63.82780803,58.66526474,80.25408216,82.13137063,91.51781299,0,0,124.3703612,91.04849087,148.7751114,46.93221179,0,156.2842653,84.94730334,60.07323109,0,0,0,0
,,,,,,,,2748,53.22513608,47.8040574,88.70856013,36.46907472,34.99059872,67.02424543,61.60316675,84.27313212,86.24443346,96.10094014,0,0,130.5987135,95.6081148,156.2256309,49.2825334,0,164.1108362,89.20138546,63.08164276,0,0,0,0
,,,,,,,,2749,55.45620981,49.80789215,92.42701636,37.99777339,36.45732312,69.83374569,64.18542803,87.80566554,89.85959924,100.1292677,0,0,136.0731074,99.6157843,162.7742455,51.34834242,0,170.9899803,92.94049978,65.7258783,0,0,0,0
,,,,,,,,2750,57.19297377,51.36776348,95.32162295,39.18777832,37.59908461,72.02078178,66.19557149,90.5555418,92.67380009,103.2650915,0,0,140.3346116,102.735527,167.8719693,52.95645719,0,176.3450025,95.85118752,67.78426521,0,0,0,0
,,,,,,,,2751,57.01929738,51.21177635,95.03216229,39.06877783,37.48490846,71.80207818,65.99455715,90.28055418,92.39238001,102.9515092,0,0,139.9084612,102.4235527,167.3621969,52.79564572,0,175.8095002,95.56011875,67.57842652,0,0,0,0
,,,,,,,,2752,57.05937656,51.24777339,95.09896093,39.09623949,37.51125681,71.85254826,66.04094509,90.34401288,92.45732312,103.0238743,0,0,140.0068036,102.4955468,167.4798367,52.83275607,0,175.9330777,95.62728849,67.62592777,0,0,0,0
,,,,,,,,2753,56.67194459,50.89980209,94.45324099,38.83077685,37.25655617,71.36467097,65.59252846,89.73057894,91.82953985,102.3243444,0,0,139.0561603,101.7996042,166.3426522,52.47402277,0,174.7384958,94.97798122,67.16674915,0,0,0,0
,,,,,,,,2754,54.41415143,48.87196934,90.69025238,37.28377042,35.77226622,68.52152402,62.97934193,86.15573976,88.1710787,98.24777341,0,0,133.5162049,97.74393868,159.7156111,50.38347354,0,167.7769669,91.19408711,64.49084614,0,0,0,0
